Zipcode,ZipCodeType,City,State,LocationType,Lat,Long,Location,Decommisioned,TaxReturnsFiled,EstimatedPopulation,TotalWages
06795,STANDARD,SWANSEA,MA,PRIMARY,41.75,-71.18,NA-US-MA-SWANSEA,FALSE,8069,14102,355528146
06796,STANDARD,EAST TAUNTON,MA,PRIMARY,41.87,-71.01,NA-US-MA-EAST TAUNTON,FALSE,3343,5968,154302862
06798,STANDARD,BERKLEY,MA,PRIMARY,41.85,-71.08,NA-US-MA-BERKLEY,FALSE,2991,5580,159594196
06801,STANDARD,TAUNTON,MA,PRIMARY,41.9,-71.09,NA-US-MA-TAUNTON,FALSE,23744,39589,901642252
06804,UNIQUE,TAUNTON,MA,PRIMARY,41.9,-71.09,NA-US-MA-TAUNTON,FALSE,,,
06807,PO BOX,THORNDIKE,MA,PRIMARY,42.18,-72.33,NA-US-MA-THORNDIKE,FALSE,470,766,14912149
06810,STANDARD,THREE RIVERS,MA,PRIMARY,42.18,-72.37,NA-US-MA-THREE RIVERS,FALSE,1168,1888,35086899
06811,STANDARD,MILLERS FALLS,MA,PRIMARY,42.59,-72.55,NA-US-MA-MILLERS FALLS,FALSE,424,697,13582461
06812,STANDARD,GILL,MA,PRIMARY,42.7,-72.43,NA-US-MA-GILL,FALSE,757,1338,29687155
06813,STANDARD,TURNERS FALLS,MA,PRIMARY,42.59,-72.55,NA-US-MA-TURNERS FALLS,FALSE,2492,3968,71758690
06814,STANDARD,WALES,MA,PRIMARY,42.06,-72.21,NA-US-MA-WALES,FALSE,850,1491,33870007
06816,STANDARD,WARE,MA,PRIMARY,42.25,-72.24,NA-US-MA-WARE,FALSE,5011,8509,182099561
06817,PO BOX,WARREN,MA,PRIMARY,42.21,-72.19,NA-US-MA-WARREN,FALSE,1460,2519,51554337
06820,PO BOX,WEST WARREN,MA,PRIMARY,42.2,-72.2,NA-US-MA-WEST WARREN,FALSE,611,1063,21706065
06824,STANDARD,WENDELL,MA,PRIMARY,42.55,-72.4,NA-US-MA-WENDELL,FALSE,399,625,12797150
06825,STANDARD,WENDELL DEPOT,MA,PRIMARY,42.58,-72.37,NA-US-MA-WENDELL DEPOT,FALSE,,,
06828,STANDARD,WESTFIELD,MA,PRIMARY,42.13,-72.75,NA-US-MA-WESTFIELD,FALSE,18882,32344,785248422
06829,PO BOX,WESTFIELD,MA,PRIMARY,42.13,-72.75,NA-US-MA-WESTFIELD,FALSE,438,664,12889710
06830,STANDARD,WESTPORT,MA,PRIMARY,41.66,-71.1,NA-US-MA-WESTPORT,FALSE,7817,13765,336390312
06831,PO BOX,WESTPORT POINT,MA,PRIMARY,41.52,-71.07,NA-US-MA-WESTPORT POINT,FALSE,,,
06832,STANDARD,WEST SPRINGFIELD,MA,PRIMARY,42.12,-72.65,NA-US-MA-WEST SPRINGFIELD,FALSE,14022,23043,521695821
06836,PO BOX,WEST SPRINGFIELD,MA,PRIMARY,42.12,-72.65,NA-US-MA-WEST SPRINGFIELD,FALSE,266,404,8342507
06838,STANDARD,WEST STOCKBRIDGE,MA,PRIMARY,42.31,-73.39,NA-US-MA-WEST STOCKBRIDGE,FALSE,707,1182,27207633
06840,PO BOX,WHATELY,MA,PRIMARY,42.45,-72.61,NA-US-MA-WHATELY,FALSE,292,476,12920746
06842,PO BOX,WHEELWRIGHT,MA,PRIMARY,42.35,-72.14,NA-US-MA-WHEELWRIGHT,FALSE,,,
06850,STANDARD,WILBRAHAM,MA,PRIMARY,42.13,-72.43,NA-US-MA-WILBRAHAM,FALSE,7168,13107,421777249
06851,STANDARD,WILLIAMSBURG,MA,PRIMARY,42.4,-72.71,NA-US-MA-WILLIAMSBURG,FALSE,1327,2266,52097479
06852,STANDARD,WILLIAMSTOWN,MA,PRIMARY,42.7,-73.2,NA-US-MA-WILLIAMSTOWN,FALSE,3138,5277,147978542
06853,STANDARD,WINDSOR,MA,PRIMARY,42.51,-73.04,NA-US-MA-WINDSOR,FALSE,385,694,17470373
06854,STANDARD,WORTHINGTON,MA,PRIMARY,42.41,-72.93,NA-US-MA-WORTHINGTON,FALSE,645,1076,22998526
06855,PO BOX,FISHERS ISLAND,NY,PRIMARY,41.27,-71.99,NA-US-NY-FISHERS ISLAND,FALSE,,,
06856,PO BOX,ADAMSVILLE,RI,PRIMARY,41.51,-71.16,NA-US-RI-ADAMSVILLE,FALSE,,,
06857,PO BOX,ALBION,RI,PRIMARY,41.95,-71.45,NA-US-RI-ALBION,FALSE,417,631,17392840
06858,STANDARD,ASHAWAY,RI,PRIMARY,41.42,-71.78,NA-US-RI-ASHAWAY,FALSE,1463,2518,59915442
06859,STANDARD,BARRINGTON,RI,PRIMARY,41.73,-71.31,NA-US-RI-BARRINGTON,FALSE,8069,15163,608756002
06860,PO BOX,BLOCK ISLAND,RI,PRIMARY,41.16,-71.58,NA-US-RI-BLOCK ISLAND,FALSE,753,1164,21270861
06870,STANDARD,BRADFORD,RI,PRIMARY,41.39,-71.75,NA-US-RI-BRADFORD,FALSE,1153,2043,41610566
06875,STANDARD,BRISTOL,RI,PRIMARY,41.67,-71.27,NA-US-RI-BRISTOL,FALSE,9965,16829,456496819
06876,PO BOX,PRUDENCE ISLAND,RI,PRIMARY,41.6,-71.31,NA-US-RI-PRUDENCE ISLAND,FALSE,,,
06877,STANDARD,CAROLINA,RI,PRIMARY,41.47,-71.64,NA-US-RI-CAROLINA,FALSE,749,1368,37503525
06878,STANDARD,CHARLESTOWN,RI,PRIMARY,41.38,-71.65,NA-US-RI-CHARLESTOWN,FALSE,3941,6822,157103992
06879,STANDARD,KENYON,RI,PRIMARY,41.48,-71.68,NA-US-RI-KENYON,FALSE,,,
06880,STANDARD,CHEPACHET,RI,PRIMARY,41.91,-71.7,NA-US-RI-CHEPACHET,FALSE,3736,6606,173800826
06881,STANDARD,CLAYVILLE,RI,PRIMARY,41.77,-71.66,NA-US-RI-CLAYVILLE,FALSE,,,
06883,STANDARD,COVENTRY,RI,PRIMARY,41.68,-71.66,NA-US-RI-COVENTRY,FALSE,15886,27787,697772744
06888,STANDARD,WEST GREENWICH,RI,PRIMARY,41.63,-71.65,NA-US-RI-WEST GREENWICH,FALSE,2957,5436,159519538
06889,STANDARD,GREENE,RI,PRIMARY,41.69,-71.74,NA-US-RI-GREENE,FALSE,1113,2027,53392532
06890,STANDARD,EAST GREENWICH,RI,PRIMARY,41.63,-71.5,NA-US-RI-EAST GREENWICH,FALSE,9600,16723,697210169
06896,STANDARD,EXETER,RI,PRIMARY,41.56,-71.68,NA-US-RI-EXETER,FALSE,2980,5183,145626585
06897,PO BOX,FISKEVILLE,RI,PRIMARY,41.73,-71.54,NA-US-RI-FISKEVILLE,FALSE,,,
06901,PO BOX,FORESTDALE,RI,PRIMARY,41.97,-71.55,NA-US-RI-FORESTDALE,FALSE,,,
06902,STANDARD,FOSTER,RI,PRIMARY,41.85,-71.76,NA-US-RI-FOSTER,FALSE,2609,4719,126019173
06903,PO BOX,GLENDALE,RI,PRIMARY,41.97,-71.69,NA-US-RI-GLENDALE,FALSE,445,784,20740946
06904,STANDARD,GREENVILLE,RI,PRIMARY,41.87,-71.55,NA-US-RI-GREENVILLE,FALSE,3832,6569,181078967
06905,PO BOX,HARMONY,RI,PRIMARY,41.88,-71.61,NA-US-RI-HARMONY,FALSE,,,
06906,STANDARD,HARRISVILLE,RI,PRIMARY,41.96,-71.67,NA-US-RI-HARRISVILLE,FALSE,3056,5420,146989186
06907,STANDARD,OAKLAND,RI,PRIMARY,41.96,-71.64,NA-US-RI-OAKLAND,FALSE,,,
06910,STANDARD,HOPE,RI,PRIMARY,41.75,-71.56,NA-US-RI-HOPE,FALSE,1943,3532,98056088
06911,STANDARD,HOPE VALLEY,RI,PRIMARY,41.51,-71.72,NA-US-RI-HOPE VALLEY,FALSE,2313,4094,105202640
06912,STANDARD,HOPKINTON,RI,PRIMARY,41.45,-71.78,NA-US-RI-HOPKINTON,FALSE,322,559,12018480
06913,STANDARD,JAMESTOWN,RI,PRIMARY,41.48,-71.36,NA-US-RI-JAMESTOWN,FALSE,3002,5079,165880966
06914,STANDARD,LITTLE COMPTON,RI,PRIMARY,41.5,-71.16,NA-US-RI-LITTLE COMPTON,FALSE,1745,3047,75302815
06920,STANDARD,MANVILLE,RI,PRIMARY,41.96,-71.47,NA-US-RI-MANVILLE,FALSE,1670,2736,60901253
06921,STANDARD,MAPLEVILLE,RI,PRIMARY,41.97,-71.69,NA-US-RI-MAPLEVILLE,FALSE,906,1601,41396175
06922,STANDARD,NEWPORT,RI,PRIMARY,41.47,-71.3,NA-US-RI-NEWPORT,FALSE,11276,17022,411844710
06925,STANDARD,NEWPORT,RI,PRIMARY,41.52,-71.3,NA-US-RI-NEWPORT,FALSE,,,
06926,STANDARD,MIDDLETOWN,RI,PRIMARY,41.51,-71.27,NA-US-RI-MIDDLETOWN,FALSE,8265,13797,339426576
06927,STANDARD,NORTH KINGSTOWN,RI,PRIMARY,41.55,-71.46,NA-US-RI-NORTH KINGSTOWN,FALSE,11719,20118,607313351
06928,STANDARD,NORTH SCITUATE,RI,PRIMARY,41.83,-71.63,NA-US-RI-NORTH SCITUATE,FALSE,4322,7729,209842667
07001,STANDARD,PASCOAG,RI,PRIMARY,41.95,-71.7,NA-US-RI-PASCOAG,FALSE,2993,5307,128752337
07002,STANDARD,PAWTUCKET,RI,PRIMARY,41.87,-71.37,NA-US-RI-PAWTUCKET,FALSE,20201,32700,565533563
07003,STANDARD,PAWTUCKET,RI,PRIMARY,41.87,-71.37,NA-US-RI-PAWTUCKET,FALSE,13385,22037,457932835
07004,PO BOX,PAWTUCKET,RI,PRIMARY,41.87,-71.37,NA-US-RI-PAWTUCKET,FALSE,385,638,10315583
07005,STANDARD,CENTRAL FALLS,RI,PRIMARY,41.88,-71.39,NA-US-RI-CENTRAL FALLS,FALSE,7451,12807,155524266
07006,STANDARD,CUMBERLAND,RI,PRIMARY,41.94,-71.41,NA-US-RI-CUMBERLAND,FALSE,16927,29895,910219909
07007,STANDARD,LINCOLN,RI,PRIMARY,41.91,-71.45,NA-US-RI-LINCOLN,FALSE,8708,15355,459937502
07008,STANDARD,PORTSMOUTH,RI,PRIMARY,41.6,-71.25,NA-US-RI-PORTSMOUTH,FALSE,8837,15498,460517618
07009,PO BOX,PROVIDENCE,RI,PRIMARY,41.82,-71.41,NA-US-RI-PROVIDENCE,FALSE,,,
07010,UNIQUE,PROVIDENCE,RI,PRIMARY,41.82,-71.41,NA-US-RI-PROVIDENCE,FALSE,,,
07011,STANDARD,PROVIDENCE,RI,PRIMARY,41.82,-71.41,NA-US-RI-PROVIDENCE,FALSE,3952,5160,156882227
07012,STANDARD,PROVIDENCE,RI,PRIMARY,41.82,-71.41,NA-US-RI-PROVIDENCE,FALSE,13981,22164,474053438
07013,STANDARD,PROVIDENCE,RI,PRIMARY,41.82,-71.41,NA-US-RI-PROVIDENCE,FALSE,11362,19006,340737989
07014,STANDARD,PROVIDENCE,RI,PRIMARY,41.82,-71.41,NA-US-RI-PROVIDENCE,FALSE,11882,17860,707310271
07015,STANDARD,PROVIDENCE,RI,PRIMARY,41.82,-71.41,NA-US-RI-PROVIDENCE,FALSE,12093,20468,249014228
07016,STANDARD,PROVIDENCE,RI,PRIMARY,41.82,-71.41,NA-US-RI-PROVIDENCE,FALSE,14969,24468,433242123
07017,STANDARD,PROVIDENCE,RI,PRIMARY,41.82,-71.41,NA-US-RI-PROVIDENCE,FALSE,16590,27797,379662381
07018,STANDARD,CRANSTON,RI,PRIMARY,41.76,-71.48,NA-US-RI-CRANSTON,FALSE,11193,18350,395506404
07019,STANDARD,NORTH PROVIDENCE,RI,PRIMARY,41.86,-71.45,NA-US-RI-NORTH PROVIDENCE,FALSE,7710,12324,283490258
07020,UNIQUE,PROVIDENCE,RI,PRIMARY,41.82,-71.41,NA-US-RI-PROVIDENCE,FALSE,471,483,4611222
07021,STANDARD,SMITHFIELD,RI,PRIMARY,41.9,-71.53,NA-US-RI-SMITHFIELD,FALSE,5944,10133,288048102
07022,UNIQUE,PROVIDENCE,RI,PRIMARY,41.82,-71.41,NA-US-RI-PROVIDENCE,FALSE,,,
07023,STANDARD,CRANSTON,RI,PRIMARY,41.76,-71.48,NA-US-RI-CRANSTON,FALSE,17266,28279,599488343
07024,STANDARD,CRANSTON,RI,PRIMARY,41.76,-71.48,NA-US-RI-CRANSTON,FALSE,5786,10886,369191306
07026,PO BOX,PROVIDENCE,RI,PRIMARY,41.82,-71.41,NA-US-RI-PROVIDENCE,FALSE,631,964,20811152
07027,PO BOX,ROCKVILLE,RI,PRIMARY,41.44,-71.77,NA-US-RI-ROCKVILLE,FALSE,,,
07028,STANDARD,SAUNDERSTOWN,RI,PRIMARY,41.51,-71.44,NA-US-RI-SAUNDERSTOWN,FALSE,2847,5257,192955475
07029,STANDARD,SHANNOCK,RI,PRIMARY,41.46,-71.67,NA-US-RI-SHANNOCK,FALSE,,,
07030,STANDARD,SLATERSVILLE,RI,PRIMARY,41.97,-71.55,NA-US-RI-SLATERSVILLE,FALSE,765,1211,29798698
07031,STANDARD,SLOCUM,RI,PRIMARY,41.52,-71.54,NA-US-RI-SLOCUM,FALSE,,,
07032,STANDARD,TIVERTON,RI,PRIMARY,41.65,-71.2,NA-US-RI-TIVERTON,FALSE,8068,13961,350358406
07033,STANDARD,WAKEFIELD,RI,PRIMARY,41.45,-71.51,NA-US-RI-WAKEFIELD,FALSE,10120,17248,477793754
07034,PO BOX,WAKEFIELD,RI,PRIMARY,41.45,-71.51,NA-US-RI-WAKEFIELD,FALSE,452,659,16228788
07035,STANDARD,KINGSTON,RI,PRIMARY,41.47,-71.52,NA-US-RI-KINGSTON,FALSE,1238,2040,55041670
07036,STANDARD,NARRAGANSETT,RI,PRIMARY,41.39,-71.48,NA-US-RI-NARRAGANSETT,FALSE,6420,10236,259865884
07039,PO BOX,PEACE DALE,RI,PRIMARY,41.45,-71.5,NA-US-RI-PEACE DALE,FALSE,,,
07040,STANDARD,WARREN,RI,PRIMARY,41.71,-71.26,NA-US-RI-WARREN,FALSE,5425,8830,204184200
07041,STANDARD,WARWICK,RI,PRIMARY,41.7,-71.42,NA-US-RI-WARWICK,FALSE,15323,25122,652346283
07042,PO BOX,WARWICK,RI,PRIMARY,41.7,-71.42,NA-US-RI-WARWICK,FALSE,,,
07043,STANDARD,WARWICK,RI,PRIMARY,41.7,-71.42,NA-US-RI-WARWICK,FALSE,10759,17491,421039488
07044,STANDARD,WARWICK,RI,PRIMARY,41.7,-71.42,NA-US-RI-WARWICK,FALSE,14693,24614,601194285
07045,STANDARD,WESTERLY,RI,PRIMARY,41.37,-71.81,NA-US-RI-WESTERLY,FALSE,11431,18883,444379911
07046,STANDARD,WEST KINGSTON,RI,PRIMARY,41.5,-71.59,NA-US-RI-WEST KINGSTON,FALSE,2520,4536,131729601
07047,STANDARD,WEST WARWICK,RI,PRIMARY,41.69,-71.51,NA-US-RI-WEST WARWICK,FALSE,14954,24077,546589940
07050,STANDARD,WOOD RIVER JUNCTION,RI,PRIMARY,41.45,-71.7,NA-US-RI-WOOD RIVER JUNCTION,FALSE,389,706,15516412
07051,STANDARD,WOONSOCKET,RI,PRIMARY,41.99,-71.5,NA-US-RI-WOONSOCKET,FALSE,18487,30278,577258006
07052,STANDARD,NORTH SMITHFIELD,RI,PRIMARY,41.95,-71.55,NA-US-RI-NORTH SMITHFIELD,FALSE,4770,8477,238027695
07054,STANDARD,WYOMING,RI,PRIMARY,41.52,-71.67,NA-US-RI-WYOMING,FALSE,1069,1900,47911826
07055,STANDARD,JOHNSTON,RI,PRIMARY,41.81,-71.46,NA-US-RI-JOHNSTON,FALSE,14300,23966,553682212
07057,STANDARD,EAST PROVIDENCE,RI,PRIMARY,41.8,-71.35,NA-US-RI-EAST PROVIDENCE,FALSE,10582,17218,327291784
07058,STANDARD,RIVERSIDE,RI,PRIMARY,41.77,-71.35,NA-US-RI-RIVERSIDE,FALSE,8845,14348,329158443
07059,STANDARD,RUMFORD,RI,PRIMARY,41.84,-71.35,NA-US-RI-RUMFORD,FALSE,4337,7268,190152824
07060,PO BOX,ALLAMUCHY,NJ,PRIMARY,40.91,-74.83,NA-US-NJ-ALLAMUCHY,FALSE,,,
07061,STANDARD,ALLENDALE,NJ,PRIMARY,41.03,-74.13,NA-US-NJ-ALLENDALE,FALSE,3057,5823,385223632
07062,PO BOX,ALPINE,NJ,PRIMARY,40.95,-73.92,NA-US-NJ-ALPINE,FALSE,970,1696,193066840
07063,STANDARD,ANDOVER,NJ,PRIMARY,40.98,-74.74,NA-US-NJ-ANDOVER,FALSE,4317,8046,282340256
07064,STANDARD,ANNANDALE,NJ,PRIMARY,40.64,-74.89,NA-US-NJ-ANNANDALE,FALSE,3887,7033,373377551
07065,STANDARD,ASBURY,NJ,PRIMARY,40.67,-75.02,NA-US-NJ-ASBURY,FALSE,1971,3833,159540019
07066,STANDARD,AUGUSTA,NJ,PRIMARY,41.14,-74.68,NA-US-NJ-AUGUSTA,FALSE,598,1034,28402765
07067,STANDARD,AVENEL,NJ,PRIMARY,40.58,-74.27,NA-US-NJ-AVENEL,FALSE,6546,11573,298913215
07068,PO BOX,BAPTISTOWN,NJ,PRIMARY,40.49,-75,NA-US-NJ-BAPTISTOWN,FALSE,,,
07069,STANDARD,BASKING RIDGE,NJ,PRIMARY,40.67,-74.56,NA-US-NJ-BASKING RIDGE,FALSE,13210,24379,1761489724
07070,STANDARD,LYONS,NJ,PRIMARY,40.66,-74.55,NA-US-NJ-LYONS,FALSE,,,
07071,STANDARD,BAYONNE,NJ,PRIMARY,40.66,-74.11,NA-US-NJ-BAYONNE,FALSE,29929,49850,1233471703
07072,STANDARD,BEDMINSTER,NJ,PRIMARY,40.65,-74.67,NA-US-NJ-BEDMINSTER,FALSE,4559,6958,377688744
07073,STANDARD,BELVIDERE,NJ,PRIMARY,40.82,-75.07,NA-US-NJ-BELVIDERE,FALSE,3665,6372,146504996
07074,STANDARD,BERGENFIELD,NJ,PRIMARY,40.92,-73.99,NA-US-NJ-BERGENFIELD,FALSE,13035,22950,694469796
07075,STANDARD,BERKELEY HEIGHTS,NJ,PRIMARY,40.67,-74.42,NA-US-NJ-BERKELEY HEIGHTS,FALSE,5963,11230,604068160
07076,STANDARD,BERNARDSVILLE,NJ,PRIMARY,40.73,-74.59,NA-US-NJ-BERNARDSVILLE,FALSE,3594,6545,597638389
07077,STANDARD,BLAIRSTOWN,NJ,PRIMARY,40.98,-74.96,NA-US-NJ-BLAIRSTOWN,FALSE,4435,8003,236287255
07078,STANDARD,BLOOMFIELD,NJ,PRIMARY,40.81,-74.18,NA-US-NJ-BLOOMFIELD,FALSE,24115,40014,1127181370
07079,STANDARD,BLOOMINGDALE,NJ,PRIMARY,41.02,-74.33,NA-US-NJ-BLOOMINGDALE,FALSE,3679,6373,198750535
07080,STANDARD,BLOOMSBURY,NJ,PRIMARY,40.65,-75.08,NA-US-NJ-BLOOMSBURY,FALSE,1467,2745,95832859
07081,STANDARD,BOONTON,NJ,PRIMARY,40.9,-74.4,NA-US-NJ-BOONTON,FALSE,7758,13492,527264812
07082,STANDARD,BOUND BROOK,NJ,PRIMARY,40.56,-74.53,NA-US-NJ-BOUND BROOK,FALSE,5862,10018,238499081
07083,STANDARD,BRANCHVILLE,NJ,PRIMARY,41.14,-74.74,NA-US-NJ-BRANCHVILLE,FALSE,3113,5528,144658046
07086,STANDARD,MONTAGUE,NJ,PRIMARY,41.29,-74.74,NA-US-NJ-MONTAGUE,FALSE,1919,3383,79152084
07087,UNIQUE,BRANCHVILLE,NJ,PRIMARY,41.14,-74.74,NA-US-NJ-BRANCHVILLE,FALSE,,,
07088,STANDARD,BRIDGEWATER,NJ,PRIMARY,40.59,-74.62,NA-US-NJ-BRIDGEWATER,FALSE,18377,33977,1465601301
07090,PO BOX,BROADWAY,NJ,PRIMARY,40.71,-75.05,NA-US-NJ-BROADWAY,FALSE,,,
07091,PO BOX,BROOKSIDE,NJ,PRIMARY,40.76,-74.6,NA-US-NJ-BROOKSIDE,FALSE,528,968,65880886
07092,STANDARD,BUDD LAKE,NJ,PRIMARY,40.87,-74.73,NA-US-NJ-BUDD LAKE,FALSE,6332,11080,338664431
07093,STANDARD,BUTLER,NJ,PRIMARY,40.99,-74.34,NA-US-NJ-BUTLER,FALSE,8894,16050,714870240
07094,PO BOX,BUTTZVILLE,NJ,PRIMARY,40.82,-75.04,NA-US-NJ-BUTTZVILLE,FALSE,,,
07095,STANDARD,FAIRFIELD,NJ,PRIMARY,40.88,-74.3,NA-US-NJ-FAIRFIELD,FALSE,3936,7094,244050912
07096,STANDARD,CALDWELL,NJ,PRIMARY,40.83,-74.27,NA-US-NJ-CALDWELL,FALSE,12831,22600,1003367149
07097,PO BOX,CALDWELL,NJ,PRIMARY,40.83,-74.27,NA-US-NJ-CALDWELL,FALSE,,,
07099,STANDARD,CALIFON,NJ,PRIMARY,40.71,-74.83,NA-US-NJ-CALIFON,FALSE,3173,5979,312399747
07101,STANDARD,CARTERET,NJ,PRIMARY,40.58,-74.22,NA-US-NJ-CARTERET,FALSE,10542,18300,392039480
07102,STANDARD,CEDAR GROVE,NJ,PRIMARY,40.85,-74.22,NA-US-NJ-CEDAR GROVE,FALSE,6120,10730,407207886
07103,STANDARD,CEDAR KNOLLS,NJ,PRIMARY,40.82,-74.45,NA-US-NJ-CEDAR KNOLLS,FALSE,1870,3204,130383155
07104,PO BOX,CHANGEWATER,NJ,PRIMARY,40.74,-74.95,NA-US-NJ-CHANGEWATER,FALSE,,,
07105,STANDARD,CHATHAM,NJ,PRIMARY,40.74,-74.38,NA-US-NJ-CHATHAM,FALSE,8986,16921,1455831708
07106,STANDARD,CHESTER,NJ,PRIMARY,40.78,-74.69,NA-US-NJ-CHESTER,FALSE,3970,7622,523506801
07107,STANDARD,CLIFFSIDE PARK,NJ,PRIMARY,40.82,-73.98,NA-US-NJ-CLIFFSIDE PARK,FALSE,10984,18008,531584426
07108,STANDARD,CLIFTON,NJ,PRIMARY,40.86,-74.15,NA-US-NJ-CLIFTON,FALSE,18892,32734,621988665
07109,STANDARD,CLIFTON,NJ,PRIMARY,40.86,-74.15,NA-US-NJ-CLIFTON,FALSE,6467,10729,335623186
07110,STANDARD,CLIFTON,NJ,PRIMARY,40.86,-74.15,NA-US-NJ-CLIFTON,FALSE,14153,23975,704167193
07111,STANDARD,CLIFTON,NJ,PRIMARY,40.86,-74.15,NA-US-NJ-CLIFTON,FALSE,2741,4646,156185260
07112,PO BOX,CLIFTON,NJ,PRIMARY,40.86,-74.15,NA-US-NJ-CLIFTON,FALSE,441,740,13340153
07114,STANDARD,CLINTON,NJ,PRIMARY,40.63,-74.91,NA-US-NJ-CLINTON,FALSE,2682,4772,203866692
07175,STANDARD,CLOSTER,NJ,PRIMARY,40.97,-73.96,NA-US-NJ-CLOSTER,FALSE,3963,7464,357487509
07182,STANDARD,COLUMBIA,NJ,PRIMARY,40.95,-75.06,NA-US-NJ-COLUMBIA,FALSE,1779,3322,89148204
07184,STANDARD,CRANFORD,NJ,PRIMARY,40.65,-74.3,NA-US-NJ-CRANFORD,FALSE,11321,20361,827220687
07188,STANDARD,CRESSKILL,NJ,PRIMARY,40.93,-73.95,NA-US-NJ-CRESSKILL,FALSE,3969,7423,368206781
07189,STANDARD,DAYTON,NJ,PRIMARY,40.38,-74.51,NA-US-NJ-DAYTON,FALSE,3790,7524,284460518
07191,PO BOX,DELAWARE,NJ,PRIMARY,40.88,-75.04,NA-US-NJ-DELAWARE,FALSE,,,
07192,STANDARD,DEMAREST,NJ,PRIMARY,40.95,-73.95,NA-US-NJ-DEMAREST,FALSE,2374,4545,287993395
07193,STANDARD,DENVILLE,NJ,PRIMARY,40.89,-74.48,NA-US-NJ-DENVILLE,FALSE,9072,16065,677899475
07194,STANDARD,DOVER,NJ,PRIMARY,40.88,-74.55,NA-US-NJ-DOVER,FALSE,11952,20418,433860674
07195,PO BOX,DOVER,NJ,PRIMARY,40.88,-74.55,NA-US-NJ-DOVER,FALSE,661,1060,18097850
07198,STANDARD,MINE HILL,NJ,PRIMARY,40.87,-74.6,NA-US-NJ-MINE HILL,FALSE,1863,3197,91725425
07199,STANDARD,PICATINNY ARSENAL,NJ,PRIMARY,40.93,-74.54,NA-US-NJ-PICATINNY ARSENAL,FALSE,,,
07201,STANDARD,RANDOLPH,NJ,PRIMARY,40.84,-74.58,NA-US-NJ-RANDOLPH,FALSE,12184,23006,1099727672
07202,STANDARD,DUMONT,NJ,PRIMARY,40.94,-73.99,NA-US-NJ-DUMONT,FALSE,8610,15212,451213099
07203,STANDARD,DUNELLEN,NJ,PRIMARY,40.58,-74.46,NA-US-NJ-DUNELLEN,FALSE,6779,12136,419663228
07204,STANDARD,EAST BRUNSWICK,NJ,PRIMARY,40.42,-74.41,NA-US-NJ-EAST BRUNSWICK,FALSE,23144,42868,1590247030
07205,STANDARD,EAST HANOVER,NJ,PRIMARY,40.81,-74.36,NA-US-NJ-EAST HANOVER,FALSE,6011,10659,437034066
07206,STANDARD,EAST ORANGE,NJ,PRIMARY,40.76,-74.21,NA-US-NJ-EAST ORANGE,FALSE,15586,25182,473684147
07207,STANDARD,EAST ORANGE,NJ,PRIMARY,40.76,-74.21,NA-US-NJ-EAST ORANGE,FALSE,11991,19385,345462342
07208,PO BOX,EAST ORANGE,NJ,PRIMARY,40.76,-74.21,NA-US-NJ-EAST ORANGE,FALSE,687,1090,22412271
07302,STANDARD,EDGEWATER,NJ,PRIMARY,40.82,-73.97,NA-US-NJ-EDGEWATER,FALSE,5534,8894,450945749
07303,STANDARD,EDISON,NJ,PRIMARY,40.52,-74.36,NA-US-NJ-EDISON,FALSE,22242,39684,1166083351
07304,PO BOX,EDISON,NJ,PRIMARY,40.52,-74.36,NA-US-NJ-EDISON,FALSE,439,689,21899240
07305,STANDARD,EDISON,NJ,PRIMARY,40.52,-74.36,NA-US-NJ-EDISON,FALSE,18475,35691,1386271505
07306,STANDARD,EDISON,NJ,PRIMARY,40.52,-74.36,NA-US-NJ-EDISON,FALSE,7902,13761,438540676
07307,STANDARD,EDISON,NJ,PRIMARY,40.52,-74.36,NA-US-NJ-EDISON,FALSE,,,
07308,STANDARD,ELIZABETH,NJ,PRIMARY,40.66,-74.19,NA-US-NJ-ELIZABETH,FALSE,11498,19403,294447937
07309,STANDARD,ELIZABETH,NJ,PRIMARY,40.66,-74.19,NA-US-NJ-ELIZABETH,FALSE,17450,29174,492490185
07310,STANDARD,ROSELLE,NJ,PRIMARY,40.65,-74.26,NA-US-NJ-ROSELLE,FALSE,10530,17452,397576557
07311,STANDARD,ROSELLE PARK,NJ,PRIMARY,40.66,-74.26,NA-US-NJ-ROSELLE PARK,FALSE,6709,11435,307711635
07395,STANDARD,HILLSIDE,NJ,PRIMARY,40.69,-74.23,NA-US-NJ-HILLSIDE,FALSE,11134,18782,437063723
07399,STANDARD,ELIZABETHPORT,NJ,PRIMARY,40.66,-74.19,NA-US-NJ-ELIZABETHPORT,FALSE,11065,18980,267185024
07401,PO BOX,ELIZABETH,NJ,PRIMARY,40.66,-74.19,NA-US-NJ-ELIZABETH,FALSE,1346,2167,37536605
07403,STANDARD,ELIZABETH,NJ,PRIMARY,40.66,-74.19,NA-US-NJ-ELIZABETH,FALSE,14464,24374,491340888
07405,STANDARD,ELMWOOD PARK,NJ,PRIMARY,40.9,-74.11,NA-US-NJ-ELMWOOD PARK,FALSE,9934,17030,405823236
07407,STANDARD,EMERSON,NJ,PRIMARY,40.97,-74.02,NA-US-NJ-EMERSON,FALSE,3452,6374,246085304
07410,STANDARD,ENGLEWOOD,NJ,PRIMARY,40.89,-73.97,NA-US-NJ-ENGLEWOOD,FALSE,13307,21826,855231575
